formula,material_id,band_gap,formation_energy,energy_above_hull,nsites,volume,density,spacegroup_symbol,spacegroup_number,crystal_system,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,category,analyzed_metal,stable_phase_pH2,region_pH2,stable_phase_pH5,region_pH5
Li,mp-1018134,0.0,0.0,0.0,3,61.205660097660434,0.5649380290750841,R-3m,166,trigonal,3.0786742874458892,3.0786724400000005,7.665407794912054,78.41531399066483,78.41531201680867,59.99999672804063,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li,mp-1063005,0.0,0.015670883333333,0.015670883333333,3,61.27228985134278,0.5643236945722541,P6/mmm,191,hexagonal,2.888843,4.948832120559355,4.948901261419246,120.00045040385828,90.0,90.0,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li,mp-10173,0.0,0.005987748333333,0.005987748333333,2,40.20915440845307,0.573292417154018,P6_3/mmc,194,hexagonal,3.01479638,3.014796427441799,5.1083222,90.0,90.0,119.99998872643641,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li,mp-976411,0.0,0.005889090833333,0.005889090833333,4,81.46327565480371,0.5659385321116011,P6_3/mmc,194,hexagonal,3.034385529999999,3.034385822461984,10.21620767,90.0,90.0,120.00000782233006,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li,mp-567337,0.0,0.008819463333333001,0.008819463333333001,8,161.75350839454015,0.570042740991187,I-43d,220,cubic,5.945091365104493,5.945091365104493,5.945091365104493,109.47122063449069,109.47122063449069,109.47122063449069,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li,mp-51,0.0,0.001672373333333,0.001672373333333,1,20.347259270998425,0.5664547498885351,Fm-3m,225,cubic,3.0643639389950077,3.064363205775875,3.064364,59.999991426367586,59.9999993414526,60.00000411085068,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li,mp-135,0.0,0.009650863333333001,0.009650863333333001,1,20.34159020777027,0.5666126169854631,Im-3m,229,cubic,2.97853209405321,2.9785316292606328,2.978532,109.47122315590451,109.47121999483102,109.47121481709904,mono-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiO8,mp-1232999,0.152099999999999,-0.410251224814815,0.016817863333333002,9,112.83184242189002,1.985847494723534,P1,1,triclinic,4.625938326672871,5.270288132101413,6.0595924336824005,61.1199666530315,62.15496860734682,69.35234031493172,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiO8,mp-1236127,0.08889999999999901,-0.411361199259259,0.015707888888889,9,117.77124156851406,1.902559815234679,P1,1,triclinic,4.4770192743978665,5.526793806597365,5.526375341405884,70.19354204893781,69.90760857195103,71.71516407966173,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiO8,mp-1235252,0.0,-0.41782946370370305,0.009239624444445,9,112.1590185199282,1.9977602742550662,C2/m,12,monoclinic,4.129972288289374,5.554287536717894,5.554288160331318,72.91261653068507,71.7345322225621,71.73452295240057,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiO8,mp-1235185,0.0,-0.42170755703703605,0.005361531111112001,9,100.41400955799593,2.23142998257765,C2,5,monoclinic,5.0219757332389605,5.086811637681209,5.086811808215142,73.62917574779402,61.67015835472937,61.67016344398838,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiO8,mp-1235059,0.0,-0.42706908814814803,0.0,9,102.64477857800613,2.182934531134173,Cm,8,monoclinic,5.249754507535302,5.413199314268996,5.412214084692461,66.0679354813296,55.04984107024681,55.053804050826955,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2O2,mp-841,1.974299999999999,-1.650170236666666,0.0,8,63.107895451231315,2.414495373744071,P6_3/mmc,194,hexagonal,3.10263483,3.102633828952688,7.56992946,90.0,90.0,119.99998945596172,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2O,mp-1960,4.8986,-2.061597913888889,0.0,3,25.196348792602333,1.969302476050398,Fm-3m,225,cubic,3.29066929378113,3.2906691688744707,3.290669,59.999991645039074,59.99999290067432,59.99999981534343,mono-metallic oxide,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094568,0.0,-0.031319675833332006,0.020893197500000002,4,83.812288309167,1.238128792846922,C2/m,12,monoclinic,5.90261615588588,5.90261615588588,5.355206696725814,63.83838951186659,63.83838951186659,30.329351715509127,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-1094601,0.0,-0.023806947777777,0.011001634444444,6,122.38502674272685,1.036254303715672,C2/m,12,monoclinic,5.853985566582566,5.853985566582566,7.279644940223289,74.00401148326692,74.00401148326692,30.79336758057627,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-976262,0.0,-0.041007314166667,0.011205559166666,6,122.20410265024168,1.273734740890411,C2/m,12,monoclinic,5.656821003123183,5.656821003123183,7.15659339162228,71.95892554326628,71.95892554326628,34.338346325301764,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-976843,0.0,-0.031753756111111,0.0030548261111110002,6,121.26361061698287,1.045837329329422,C2/m,12,monoclinic,3.30973899,5.743755265406856,7.017319070446519,72.47382772306894,90.00000000084877,106.74522523566036,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094673,0.0,-0.051512453333331,0.0007004200000010001,2,40.54286099396268,1.279761773169139,P4/mmm,123,tetragonal,3.378185,3.378185,3.55261,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg,mp-1094159,0.0,-0.022364113749999002,0.0037423229166660002,4,79.68865124118204,0.9403698748862551,I4/mmm,139,tetragonal,5.2551257911083695,5.2551257911083695,5.2551257911083695,131.5107147332046,131.5107147332046,71.00290625983384,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-1094607,0.0,-0.024295922777778003,0.010512659444444001,6,121.0162702111731,1.047974875206484,C2/c,15,monoclinic,5.266103661419725,5.266103661419725,5.913408170181031,62.768797611874376,62.768797611874376,60.45420332042129,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-976885,0.0,-0.027183797777777,0.007624784444444001,6,123.45626206627315,1.027262680320164,R32,155,trigonal,5.9274725497250635,5.9274725497250635,5.9274719565273255,53.10053942719257,53.10053942719257,53.10054861793676,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li5Mg,mp-981935,0.0,-0.014463996388888001,0.002940294722222,6,120.61517003031993,0.8124053574308591,C2,5,monoclinic,5.284205106535111,5.282979607532547,5.8551199776821985,117.07601277380545,63.17632131982672,120.00766183501798,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094592,0.0,-0.011370675833333,0.040842197499999004,6,127.44673807945578,1.221338524395252,P3m1,156,trigonal,3.1147483472780113,3.1147483472780113,15.16882803,90.0,90.0,119.99996871833633,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-1094569,0.0,-0.007668321111111,0.027140261111111,6,127.06014132852508,0.9981258429785541,P-3m1,164,trigonal,3.11189489429353,3.11189489429353,15.15056692,90.0,90.0,120.0000049811242,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094853,0.0,-0.008829643333333,0.043383229999999,4,86.17969459616104,1.204116675467886,P-3m1,164,trigonal,3.136219793654783,3.136219793654783,10.11722545,90.0,90.0,120.00002096143515,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094578,0.0,-0.022810885833333003,0.0294019875,2,42.055551458662045,1.233730194359322,R-3m,166,trigonal,5.385432756863198,5.385432756863198,5.385432545157513,33.35979721120882,33.35979721120882,33.3598005305594,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li4Mg,mp-1222419,0.0,-0.009990516333333001,0.010894633,5,103.98870012639792,0.8314615775916071,R-3m,166,trigonal,12.883575273015968,12.883575273015968,12.883574758882386,13.67408292455521,13.67408292455521,13.674081934063397,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094580,0.0,-0.007743540833333001,0.044469332499999,6,129.44374150633536,1.202496228968571,P-6m2,187,hexagonal,3.1359323797611074,3.1359323797611074,15.19830367,90.0,90.0,119.99498849713159,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li5Mg,mp-1094590,0.0,-0.005842973055555,0.011561318055556002,6,124.43217259255248,0.787484524930096,P-6m2,187,hexagonal,3.062186098910395,3.062186098910395,15.32283041,90.0,90.0,120.00002374229383,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094982,0.0,-0.018473590833333,0.0337392825,2,42.054004019901114,1.2337755912714061,P-6m2,187,hexagonal,3.1084975174565908,3.1084975174565908,5.02546768,90.0,90.0,120.00018596289718,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-1094576,0.0,-0.024188032777778003,0.010620549444444,6,122.99430437603296,1.031121004471661,P-62m,189,hexagonal,5.296482112647286,5.296482112647286,5.06266786,90.0,90.0,120.00001989408983,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li5Mg,mp-865604,0.0,-0.014123781388889001,0.003280509722222,6,121.73006847038255,0.804964718671024,P-62m,189,hexagonal,5.05319898,5.274123917657592,5.27412562,60.00000813901352,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg,mp-1094598,0.0,-0.015852520000000002,0.010253916666666,8,161.01750645260663,0.930790802173817,P6_3/mmc,194,hexagonal,6.09095622,6.090956116199202,5.01154367,90.0,90.0,120.00000056373788,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-977207,0.0,-0.015191076111111002,0.019617506111111002,6,126.6541646050759,1.001325231333338,P6_3/mmc,194,hexagonal,3.07827066,3.078268822914098,15.43389647,90.0,90.0,120.00001974171913,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094889,0.0,-0.045694330833333005,0.006518542499999,2,39.837905119882265,1.302407933319987,Pm-3m,221,cubic,3.415326,3.415326,3.415326,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg,mp-976254,0.0,-0.010507621249999,0.015598815416666,4,79.69807820418913,0.940258644700744,Pm-3m,221,cubic,4.3034403,4.3034403,4.30344527,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg,mp-976256,0.0,-0.01611063125,0.009995805416666,4,80.62802025697039,0.929413952602245,Fm-3m,225,cubic,4.8491654036272065,4.8491654036272065,4.8491654036272065,59.99999999999999,59.99999999999999,59.99999999999999,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg,mp-976139,0.0,-0.024002206249999002,0.002104230416666,4,81.39637365353093,0.920640608837173,Pmm2,25,orthorhombic,3.05125523,5.05526712,5.2769431,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-1094562,0.0,-0.023422037777777002,0.011386544444444001,6,123.86164934611516,1.023900548248965,Amm2,38,orthorhombic,8.078672448325571,8.078672448325571,5.09175774,90.0,90.0,158.1161944660887,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094573,0.0,-0.021892674166667,0.030320199166666003,6,126.58583121612467,1.229644815138861,Amm2,38,orthorhombic,8.121810693226395,8.121810693226395,5.05134572,90.0,90.0,157.67234965053922,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094575,0.0,-0.027691496666667002,0.024521376666666,6,128.07942277741083,1.215305375754734,Amm2,38,orthorhombic,8.107713547918735,8.107713547918735,5.036497,90.0,90.0,157.24073106102995,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094594,0.0,-0.028386624166667002,0.023826249166666,6,125.39268274827347,1.241345249287235,Amm2,38,orthorhombic,5.364403379731873,5.364403379731873,5.0177409,90.0,90.0,119.72646320244156,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-976239,0.0,-0.049893180833333,0.002319692499999,6,120.40095357183966,1.292810450476006,Amm2,38,orthorhombic,7.590358113075206,7.590358113075206,4.92226813,90.0,90.0,154.87711890050898,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li5Mg,mp-977122,0.0,-0.014909771388888,0.0024945197222220002,6,122.49833279697732,0.7999162770849061,Amm2,38,orthorhombic,8.087575855030876,8.087575855030876,5.04510419,90.0,90.0,158.20954768411534,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg,mp-1094591,0.0,-0.021552993749999003,0.0045534429166660005,4,81.40373014445282,0.920557410140145,Imm2,44,orthorhombic,5.851369215919362,5.851369215919362,5.851369215919362,149.31735695549776,126.4861911340072,62.958488499256674,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094589,0.0,-0.027832144166666004,0.024380729166666,6,125.07031834855181,1.244544773534216,C2,5,monoclinic,5.337325810608565,5.337325810608565,5.832424216280783,64.00852279789765,64.00852279789765,60.95281366571679,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1094675,0.0,-0.025355513333332,0.026857360000000004,4,82.53854259392624,1.2572357602738111,Pmma,51,orthorhombic,3.05239055,5.02568528,5.38048478,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1185370,0.0,-0.050261855833332,0.0019510175000000002,4,80.96326114402525,1.281697474677686,Pmma,51,orthorhombic,3.340249,4.912625,4.933959,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-1094586,0.0,-0.024146184444444004,0.010662397777777001,6,122.68729442424765,1.033701258697278,Cmcm,63,orthorhombic,5.2992147231333515,5.2992147231333515,5.07080325,90.0,90.0,120.50461203470688,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-976982,0.0,-0.029983326111111003,0.004825256111111001,6,119.76391562279058,1.058933402544619,Cmcm,63,orthorhombic,3.29063091,7.60314639005124,4.90306855,90.0,90.0,77.50237049396009,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-977218,0.0,-0.016993802777777,0.017814779444444002,6,124.69763899582846,1.017036182030287,Cmcm,63,orthorhombic,3.08128808,8.1650937806242,5.04703991,90.0,90.0,79.12385621964216,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1222270,0.0,-0.033065280833333,0.019147592499999002,2,41.511631300637255,1.249895560577189,Cmmm,65,orthorhombic,3.0059105204145427,3.0059105204145427,4.8884131,90.0,90.0,109.97679168258529,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-2362485,0.0,-0.045418166666667,0.006794706666666,6,122.40572992330746,1.271636639252719,Amm2,38,orthorhombic,7.540306871748992,7.540306871748992,4.89957718,90.0,90.0,153.93406904004144,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1185380,0.0,-0.05221287333333301,0.0,4,80.44073330110997,1.2900231399125661,C2/m,12,monoclinic,5.695202969098945,5.695202969098945,4.899455244413899,64.69179991579799,64.69179991579799,34.47540184628994,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-1100190,0.0,-0.021480803333333003,0.03073207,6,125.53007817560976,1.239986569650638,Cm,8,monoclinic,5.832647061625793,5.832647061625793,7.420962526771375,73.76265085490745,73.76265085490745,31.30672797613398,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg,mp-976244,0.0,-0.046131332500000004,0.0060815408333330006,6,121.38507604141486,1.282329064668899,Cm,8,monoclinic,5.720285112211922,5.720285112211922,6.746465255900298,72.60784614305885,72.60784614305885,35.38753776556355,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li5Mg,mp-976944,0.0,-0.014822583055555002,0.002581708055555,6,122.51128168522575,0.7998317295531391,Cm,8,monoclinic,5.958923150606902,5.958923150606902,7.269205898163336,74.56168712152808,74.56168712152808,29.584694997578612,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Mg,mp-982380,0.0,-0.027013200555555002,0.007795381666666001,6,123.09693622905667,1.03026130915655,Cm,8,monoclinic,5.878895265373078,5.878895265373078,7.290313359151648,74.41374050780787,74.41374050780787,30.57613424319157,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094600,0.0,-0.027757740555555,0.027992521666666003,6,129.09017299687213,1.4291499274841262,C2/m,12,monoclinic,5.885791664742644,5.885791664742644,7.377049180439629,75.29884993320292,75.29884993320292,31.57851630634118,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-973455,0.0,-0.045103938888888,0.010646323333333001,6,124.19363149248812,1.485496552120324,C2/m,12,monoclinic,5.635229814404624,5.635229814404624,7.141237753446608,71.66242381234802,71.66242381234802,35.465677417198044,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-865939,0.0,-0.055750262222222007,0.0,3,61.63541710870612,1.49661688061598,Immm,71,orthorhombic,3.45383493,5.7053000780825585,3.4649173006318037,72.1988697548121,90.0,107.61904441592858,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094570,0.0,-0.024159343888888,0.031590918333333,6,127.70982508219683,1.44459685273746,C2/c,15,monoclinic,5.407581003733375,5.407581003733375,5.985074911504009,62.2460379972288,62.2460379972288,59.921451398099684,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094605,0.0,-0.022746248888889,0.033004013333333006,6,128.59092500890208,1.434698532300171,R32,155,trigonal,5.941976945277703,5.941976945277703,5.941977017020583,54.29227010574305,54.29227010574305,54.292267311759275,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094559,0.0,-0.009191603888888001,0.046558658333333,6,130.86807012188842,1.409734331724788,P-3m1,164,trigonal,3.1499459185141436,3.1499459185141436,15.22989696,90.0,90.0,120.00002139222435,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094581,0.0,-0.017098953888888,0.038651308333333,6,128.64218648544437,1.434126832089159,P-6m2,187,hexagonal,3.122475146145376,3.122475146145376,15.23543501,90.0,90.0,120.00001326686085,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094156,0.0,-0.019914033888888003,0.035836228333333005,6,128.1583370871419,1.43954123914661,P-62m,189,hexagonal,5.4149956330031355,5.4149956330031355,5.04684482,90.0,90.0,119.9999864749059,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094582,0.0,-0.017471555555555,0.038278706666667,6,129.38991158097429,1.425839225973478,P6_3/mmc,194,hexagonal,3.1590936818590603,3.1590936818590603,14.97079137,90.0,90.0,119.999996269275,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094587,0.0,-0.015943108888889,0.039807153333333005,6,128.912117980559,1.431123887090394,Amm2,38,orthorhombic,8.323823039717755,8.323823039717755,5.00867879,90.0,90.0,158.19363526500558,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094574,0.0,-0.017338147222221,0.038412115000000004,6,129.99757607252894,1.4191742411755581,Cmcm,63,orthorhombic,8.275121009995903,8.275121009995903,5.13965206,90.0,90.0,158.32369217969807,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094579,0.0,-0.021353167222221,0.034397095,6,127.59667260580092,1.4458779183635682,Cmcm,63,orthorhombic,8.24779799016373,8.24779799016373,5.0173763,90.0,90.0,158.04731751032165,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094593,0.0,-0.028244118888888003,0.027506143333333004,6,127.16198594241845,1.4508204634436401,Cmcm,63,orthorhombic,5.400660968699723,5.400660968699723,5.05233229,90.0,90.0,120.35372930892734,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-973374,0.0,-0.027171890555555002,0.028578371666666002,6,127.8932878767425,1.4425245799857391,Cmcm,63,orthorhombic,8.262477253357483,8.262477253357483,5.02762197,90.0,90.0,158.1227931235318,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-2034417,0.0,-0.051083655555555,0.004666606666666,6,123.71339334107914,1.4912630427067382,C2/m,12,monoclinic,5.858440559620345,5.858440559620345,6.98971356186105,72.70577695869774,72.70577695869774,32.84735025532379,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg2,mp-1094604,0.0,-0.024998695555555003,0.030751566666666,6,128.39475316020835,1.436890580312042,Cm,8,monoclinic,5.933601297218434,5.933601297218434,7.339676297641183,74.99179827567356,74.99179827567356,31.053590944711452,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1094567,0.0,-0.013500748333333002,0.028311948333333004,4,87.68360185231192,1.512301101929622,I4/mmm,139,tetragonal,5.322688458145282,5.322688458145282,5.322688458145282,129.43611603025929,129.43611603025929,74.30984948602637,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1094665,0.0,-0.020469882916666002,0.021342813750000002,4,86.76482381408134,1.528315299602888,P-6m2,187,hexagonal,3.146173591007182,3.146173591007182,10.12160043,90.0,90.0,120.00034131424633,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1094602,0.0,-0.024017977916666003,0.01779471875,8,172.49833039442575,1.537452651271512,P6_3/mmc,194,hexagonal,6.271041623942945,6.271041623942945,5.06494718,90.0,90.0,120.00000531659626,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1094670,0.0,-0.007837525416666,0.033975171250000005,4,85.82850617664965,1.544987948753156,Pm-3m,221,cubic,4.411069,4.411069,4.411069,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1094603,0.0,-0.019239695833333,0.022573000833333003,16,338.225811401684,1.568230492556067,Fm-3m,225,cubic,6.96737,6.967371,6.967371,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1016222,0.0,-0.020504535416666,0.021308161249999003,4,86.59533156806063,1.531306657082176,Pmm2,25,orthorhombic,3.1698555600000002,5.04986186,5.40972898,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg3,mp-1094596,0.0,-0.019073682916666,0.022739013749999003,4,86.60672262028794,1.531105250152331,Imm2,44,orthorhombic,5.956162300740463,5.956162300740463,5.956162300740463,149.43863665696597,125.49022461309866,63.790849469711674,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Mg5,mp-1206428,0.0,-0.028067601874999,0.026798313125,8,168.83769502349222,1.4000097254317971,I4/mmm,139,tetragonal,6.122918094757322,6.122918094757322,6.122918094757322,117.03228907831492,117.03228907831492,95.22199564687374,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg5,mp-1094588,0.0,-0.010875251944444001,0.016999879166667002,6,131.81068139206783,1.61840307232243,P-6m2,187,hexagonal,3.17287353160806,3.17287353160806,15.11872718,90.0,90.0,120.00017831457048,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg5,mp-1094558,0.0,-0.015064968611111002,0.012810162500000001,6,131.51787357440145,1.622006240917178,P-62m,189,hexagonal,5.472993948490736,5.472993948490736,5.06995606,90.0,90.0,119.9999964761339,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg5,mp-1094599,0.0,-0.015540670277777,0.012334460833333002,6,131.48014780800338,1.6224716452353292,Amm2,38,orthorhombic,8.304608423308693,8.304608423308693,5.12113294,90.0,90.0,158.14443536771873,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg5,mp-1094609,0.0,-0.015599096944444002,0.012276034166666,6,131.45616150640546,1.622767691413543,Cm,8,monoclinic,5.9723033177139975,5.9723033177139975,7.479109269905453,75.9724206167162,75.9724206167162,30.604634672843154,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg7,mp-1016274,0.0,-0.005217091458333,0.015689256874999002,8,175.94510620128085,1.671212244010234,P-6m2,187,hexagonal,6.306181115492638,6.306181115492638,5.10873809,90.0,90.0,119.99999030079931,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg15,mp-1023493,0.0,0.002009268645832,0.012462442812499001,16,356.407459295972,1.730931314079648,P-6m2,187,hexagonal,6.32937041625508,6.32937041625508,10.272958,90.0,90.0,120.00008797317805,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiMg149,mp-866755,0.5707,0.007047052522221001,0.008162057766666,150,3357.5449290778997,1.794488779442545,P-6m2,187,hexagonal,15.862037948098425,15.862156262596883,15.407930020000157,89.99998625525176,89.99999933565609,119.99412772355763,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiAl,mp-1067,0.0,-0.20847878833333303,0.0,4,63.31241035359482,1.7794205044145222,Fd-3m,227,cubic,4.471006388380558,4.471006678572364,4.475068512661815,119.96999422244802,119.96998342292873,89.99999584937392,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li2Al,mp-1210753,0.0,-0.181432611111111,0.0,6,98.18152148206572,1.382245889461223,Cmcm,63,orthorhombic,4.43089706,4.58458227,5.349280903743198,115.37388309407426,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
Li3Al2,mp-16506,0.0,-0.20584683,0.0,5,80.12847303460268,1.549826149497886,R-3m,166,trigonal,5.357518847613922,5.357519182700199,5.357519088449152,48.88767310877914,48.88767207400021,48.887671249388845,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiAl3,mp-975906,0.0,-0.07758537916666601,0.026654015000000003,4,63.866797045712175,2.285029235514105,I4/mmm,139,tetragonal,4.8881739702145355,4.8881739702145355,4.8881739702145355,131.65465921969545,131.65465921969545,70.77500501402427,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
LiAl3,mp-10890,0.0,-0.09328981916666601,0.010949575000000001,4,63.800383894680834,2.287407841761674,Pm-3m,221,cubic,3.995837,3.995837,3.995837,90.0,90.0,90.0,bi-metallic metal,Li,Li2O2(s),Passivation,Li2O2(s),Passivation
